global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4319.007468239144	7.570201224874836	18653825.5107055	57.30794658509647	3189.143377406964	6.78238079656785	10170635.4816587	46.00068926965234	4102.73337883995	-2.097174208765864	16832421.177847475	4.398139661912728	4009.059875742746	3302.632774996008	0.987939	13.455188	0.2115323277943307	0.108401698556423	-0.1066814576	0.0055340554	-0.0654476008	0.0701894998	0.0972107261	0.0226489098	0.0971938414	-0.024295966	-0.0389789377	-0.1580198264	0.0687609303	0.0577696228	0.0691058596	-0.060029215	-0.0099048197	0.0826530707	-0.0136155466	0.0998502336	0.0040223735	-0.0493388323	0.0560865847	-0.1658835947	0.0286436823	-0.0483549956	0.0646627042	-0.0524582021	0.0255713584	-0.0041301058	0.0314382221	0.0229916685	-0.1670362352	-0.112440807	-0.0090629853	0.1444097472	0.0330367734	0.0192170902	0.0117080974	0.037446193	0.0233741167	0.0518873999	-0.1072746708	0.0002974248	-0.0452907534	-0.0717833203	0.0515956827	-0.0844443427	-0.0216926786	0.0152224346	0.0344101566	0.149468877	0.0889110801	-0.0016400911	0.0593448826	0.0309955854	-0.0793168125	0.0296501334	0.0296232186	0.0346198028	0.0889284407	-0.148674224	0.0591467762	-0.0420246518	-0.0816013451	-0.0156322047	0.0942976494	-0.1498038615	-0.0592584909	-0.0899683388	0.0957596507	0.0780952942	-0.0009769626	-0.0016929105	0.0197687559	0.0382343801	-0.0395103552	-0.1021525335	-0.0053901295	-0.1126000107	-0.0307583703	0.0076134981	0.0307864171	0.0183346191	-0.0745308571	-0.0276839896	-0.0284073199	0.0306493456	-0.0080450604	-0.0656188043	-0.0237119231	0.0951408427	-0.0947412111	0.2453643438544475	0.0037179811571803	0.0602036612351235	1.3823383885148424e-05	0.0661918100854279	0.048867237365684	0.0023880068877541	0.0043813557223853	-0.6514059097594327	-0.0764765383171663	0.4243296592695141	0.005848660912977	-0.0116763641042189	0.0012439100960496	1.5473123270543703e-06	0.0001363374786942	-0.003507816403099	2.9052901503200116e-05	8.440710857546474e-10	1.2304775917850403e-05	-0.0057107137565209	0.000376448421533	1.417134140747624e-07	3.261225160891705e-05	0.0	0.0	0.0
4317.48257093234	-1.524897306803723	18640655.75030453	2.325311796297248	3206.1822513564493	17.03887394948515	10279604.62891311	290.3232254664437	4102.788181682745	0.0548028427947429	16832870.863755602	0.0030033515783853	4013.181775636656	3292.380214859105	0.942666	12.83859	0.1812622429663039	0.1072178381916073	-0.0873078427	-0.0627302571	-0.0795336306	0.0955339048	0.1222604306	0.0724446094	0.1298483848	-0.063267742	-0.0491438042	-0.0970404518	0.1287998931	-0.0070031741	0.1319991124	-0.0351694116	-0.0057829401	0.0321416799	0.0591482552	0.0811228181	-0.0517128825	-0.0155476627	0.1128146066	-0.1925666734	0.0342542762	-0.0723272507	-0.0004549744	0.0375291578	0.0533260813	-0.0295949625	-0.0104716053	0.0814722368	0.0223204543	-0.0783793868	0.0929283509	-0.0599630149	-0.0390188972	-0.01494748	-0.1219539357	-0.0849483705	0.052619382	0.0034191612	-0.1751701291	-0.002645398	-0.0040760091	-0.04875759	0.0188646752	-0.0677335398	-0.0185738013	0.0317383835	-0.0504274204	0.2213993269	0.0849376427	-0.0382348666	-0.0521520426	0.0073250663	0.0191589378	0.0457853648	-0.0419030813	-0.0285776716	-0.0528612524	-0.0930023818	0.0220101636	0.045485823	0.0386593819	-0.0631599222	0.0691990999	-0.1131884359	-0.0884953666	-0.068315367	-0.0108906801	0.0291276542	-0.0212700419	0.0568859392	0.041854551	0.0650155376	-0.068557471	0.016795076	0.1091375125	-0.0404818712	0.0655567977	0.0504463952	0.0317188253	0.0444509134	-0.0746247406	-0.0632619319	0.0263703906	0.0002146794	0.0439210026	-0.0670485315	-0.0201130341	0.0926354574	-0.0977337597	0.2501691798806433	0.0048048360261958	0.0625846185621536	2.308644923862907e-05	0.0434988830372304	-0.0226929270481975	0.0005149689380148	0.0018921528254866	-0.6756876727275483	-0.0242817629681155	0.4565538310759703	0.0005896040128397	-0.0136345988938601	-0.0019582347896411	3.834683491361112e-06	0.0001859022869964	-0.0038538453752663	-0.0003460289721673	1.197360495791582e-07	1.485212417646145e-05	-0.0059961043331883	-0.0002853905766674	8.144778125055137e-08	3.5953267174479514e-05	0.0	0.0	0.0
4319.009266193163	1.5266952608226347	18653841.041462407	2.3307984194182927	3209.330307829924	3.148056473474753	10299801.024755714	9.9102595601863	4107.744518633468	4.956336950723198	16873565.030363303	24.56527596910413	4016.713205361381	3314.894604760896	0.908147	12.368465	0.0794848176250999	0.0449951147954141	-0.0897364757	-0.0544098273	-0.0076474463	-0.0026914244	0.1050066938	0.0490011915	0.1093609396	-0.1292565162	-0.1045744717	0.0475232216	0.0342175417	0.0196278058	0.1273141846	-0.1115095456	0.0099870998	0.0352456551	0.0131206017	0.0663232602	-0.1481220663	-0.051690662	0.1227813496	-0.1230279481	0.0218312046	0.0566736594	0.0056220689	-0.0689390498	-0.0148500246	-0.0074162286	0.0380810213	0.0140088405	-0.0497136578	-0.0439451219	0.0660904041	0.0825893747	-0.0311803107	0.0654121738	0.0283190416	0.1156302851	-0.0452211331	0.0143303526	-0.180698242	0.0176059499	-0.0652870785	-0.0078923195	0.0037715606	-0.042222173	0.0697863157	0.0571603042	-0.1324841848	0.0988487777	0.0878051588	-0.0321592665	0.0628415348	0.0786883256	-0.1717853036	0.0069025593	0.0450453625	0.0839966584	0.0882569261	-0.0324163774	-0.0922743515	-0.0206053647	0.00229523	-0.0594473554	0.0663453345	-0.1011367122	-0.0733454616	-0.0137175008	-0.0910197732	0.0035713889	-0.0402825726	0.016545477	0.0780305076	0.0882624921	-0.0270594021	-0.0098657527	0.072823657	-0.0626790612	-0.0129855169	0.0202527615	0.0154533387	0.015134565	-0.0075704501	0.0043804755	0.02252538	-0.0323624687	-0.0074268249	-0.0684578352	-0.0164896405	0.0898761648	-0.1002501592	0.2339764488758078	-0.0161927310048355	0.0547449786285334	0.0002622045373949	0.0047099668941541	-0.0387889161430763	0.0015045800155546	2.218378814402762e-05	-0.6765544666890264	-0.0008667939614781	0.457725946396873	7.513317716549876e-07	-0.0136696925394668	-3.5093645606699975e-05	1.2315639619686523e-09	0.0001868604941235	-0.0035940143595725	0.0002598310156938	6.75121567164719e-08	1.2916939216813326e-05	-0.006173907202202	-0.0001778028690136	3.1613860229502925e-08	3.811713014140173e-05	0.0	0.0	0.0
4312.225388199939	-6.783877993224451	18595287.798636112	46.021000626955	3191.922800910918	-17.40750691900621	10188371.166975	303.02129713524903	4102.250746461911	-5.493772171556884	16828461.186847307	30.181532672972843	4007.842661545773	3329.0914379575715	0.886681	12.076105	0.0842374787573598	0.0402537158494663	-0.0892331463	-0.0577826147	0.0277105	-0.0632736126	0.0688882762	-0.0375903818	-0.0507071553	-0.0278503318	-0.0421010967	0.0161843274	0.006767033	0.0218930535	0.0525487776	-0.0090297595	0.021218447	0.019949348	0.0541089298	-0.0312949366	-0.0156754568	-0.0034129398	0.0826704596	-0.0886902212	-0.0280203313	0.0730227514	-0.0424395474	-0.193280548	0.113095614	0.1447126576	-0.0050774878	-0.0050547594	-0.0501439185	-0.0646034316	-0.0117614528	-0.0251001915	-0.211124907	-0.1204219325	0.1293062363	0.0791472833	0.0808967314	0.0126517489	-0.0723180897	0.0151027548	0.0030857215	-0.0277478475	-0.0852136875	-0.0009029017	0.0490310722	0.0273841573	0.0024349005	-0.0042754795	0.1424355473	-0.0392370306	-0.0089310393	-0.0300128773	-0.2211669737	-0.0387292125	0.1041592462	-0.0412372483	-0.0094703097	-0.0720062514	0.1084034399	0.0267060079	0.0045205884	-0.047532465	0.0745849406	-0.1104492998	-0.0681494325	-0.013197365	0.0169517937	0.0356113469	-0.0138280044	-0.0295811239	0.0902393766	0.1332875797	0.0343891466	-0.0692358002	-0.0094498363	-0.0966589203	-0.0978852532	0.024270847	0.0005444983	0.0378818985	0.0131260972	0.0153658052	0.0086329429	-0.0667225651	-0.1449936578	-0.0698462859	-0.0128461567	0.0868705278	-0.10227815	0.2426459935314113	0.0086695446556035	0.0588770781768457	7.51610045355035e-05	0.0286596544310242	0.02394968753687	0.0005735875331137	0.0008213757921057	-0.6929942230256927	-0.0164397563366662	0.4802409931469835	0.0002702655884089	-0.0131054317954936	0.0005642607439731	3.183901871891886e-07	0.0001717523425463	-0.0034909951631654	0.000103019196407	1.0612954828364645e-08	1.2187047229244216e-05	-0.0062101970663861	-3.628986418410026e-05	1.3169542425004427e-09	3.8566547603350526e-05	0.0	0.0	0.0
4304.322015104631	-7.90337309530787	18527188.009714387	62.46330628363631	3174.2154432114726	-17.70735769944531	10075643.679922204	313.55051669610515	4096.988964239248	-5.261782222662987	16785318.573098186	27.68635215873224	4002.628903923466	3308.483637530249	0.853736	11.627415	0.1103968926929099	0.0826606771669502	-0.0714691742	-0.0841410399	0.0653466177	0.0081542699	0.0263843855	-0.0592740991	-0.0575648676	-0.0544558203	-0.0480474023	-0.0482131039	0.1492159106	0.0034784014	-0.0252308275	-0.0288599778	-0.0117314952	-0.0041025771	0.087839465	-0.0110427708	-0.0687137615	0.0423887574	0.0206224618	-0.1030306166	0.0708955058	0.0474881661	-0.0093278668	-0.1588701165	-0.0264348336	-0.0226154451	0.0523077678	-0.1199421366	-0.0909420356	-0.058574091	-0.0521471915	-0.0452512366	-0.1139696016	-0.0131014561	0.0387427174	0.005993825	-0.0172394525	-0.0032709728	-0.0011550647	0.012518733	-0.0412949741	-0.034475063	-0.0537707566	-0.03709868	0.1118154878	0.0570972394	0.0533343775	0.0806079062	0.0724221547	-0.000273535	-0.0874324595	-0.1421524286	-0.1644905825	0.0136620752	0.0729109573	0.0911854215	-0.0007273555	0.0362279335	0.0996869157	-0.0608185484	-0.0418143932	-0.0928782304	0.0819464217	-0.0707753472	-0.0457490371	-0.0101076098	0.1179506807	0.0229856695	0.0235296635	0.012089083	0.0742309627	0.1238925794	-0.0300391831	0.0473314518	0.0813123457	-0.0380809104	-0.0290052094	0.0391958447	0.0274023586	0.0872382095	-0.0118526722	0.0509953207	0.0277822722	-0.0879168682	-0.0953971643	-0.0712134607	-0.0091870219	0.0836267848	-0.1038078519	0.2387184377701601	-0.0039275557612512	0.0569864925314258	1.5425694257737493e-05	0.0264373649558251	-0.002222289475199	4.938570511580681e-06	0.0006989342658074	-0.685764879541253	0.0072293434844397	0.4702734700122292	5.226340721601088e-05	-0.0147219663431721	-0.0016165345476784	2.61318394383813e-06	0.0002167362930094	-0.0033581073042823	0.0001328878588831	1.7659183038534697e-08	1.1276884667074137e-05	-0.0064011287392649	-0.0001909316728787	3.645490370829696e-08	4.097444913664305e-05	0.0	0.0	0.0
4300.433663048851	-3.88835205578016	18493729.69028376	15.1192817096898	3172.9577028899766	-1.2577403214959304	10067660.584328838	1.5819107163166863	4101.294443733776	4.30547949452739	16820616.11420154	18.53715367779583	4004.1122318379153	3268.1417364348404	0.843937	11.49396	0.1483662589003502	0.085112080077875	-0.042025369	-0.0785598273	0.0533484422	0.0542248992	0.0281813619	-0.0440146882	-0.0072358226	-0.0628004727	0.0269495898	-0.0020456972	0.1613568341	-0.0072298388	0.0310731089	-0.0434536506	0.0243493196	0.0166126783	0.0969132787	0.0146665016	-0.0204601773	0.0416830159	0.0160777128	-0.0613918599	0.0981517306	0.0894391499	-0.0281799578	-0.0327854683	0.1050012238	-0.106902211	0.0407672054	0.0547128715	0.0762292371	-0.0139497231	-0.0509869092	0.0229231639	0.001938436	-0.0089226002	0.0220242218	0.0384964632	0.0527133943	-0.0110671115	-0.0267536483	0.0028878258	-0.0369856584	-0.016267782	-0.0800525892	-0.0598461103	0.0590468533	0.0630915679	-0.0332866647	-0.0025699084	0.0480041751	0.0916578989	-0.0991081573	-0.0387504634	-0.0174139702	0.1229048327	-0.0331269247	0.0323092209	-0.1065719977	-0.0585004492	0.0137372154	-0.0085900373	-0.020122656	-0.1191941809	0.0723489187	-0.0567258259	-0.0257343399	-0.0226361414	-0.0598294013	-0.0624334298	-0.0552754561	0.0384462823	0.0876984778	0.0885264681	-0.0723159743	0.0685768964	0.0545060868	-0.0039136115	-0.0210692262	0.0744282966	0.0442763542	0.0252712592	0.0243645143	0.0436080059	0.0354478016	-0.1271093762	0.0126506617	-0.0725589432	-0.0055166942	0.0801538266	-0.1048318124	0.2460727020938122	0.0073542643236521	0.06055177471575	5.4085203742142144e-05	0.0055714585835033	-0.0208659063723218	0.0004353860487384	3.10411507476926e-05	-0.6824468472071317	0.0033180323341213	0.4657336992629541	1.1009338570274526e-05	-0.0162757289501471	-0.001553762606975	2.414178238833748e-06	0.0002648993528586	-0.003758815183561	-0.0004007078792787	1.605668045160335e-07	1.4128691584168714e-05	-0.0060190381081135	0.0003820906311514	1.4599325041367528e-07	3.622881974692254e-05	0.0	0.0	0.0
4287.157814618599	-13.275848430251244	18379722.127445325	176.24815154300444	3145.317576301543	-27.64012658843376	9893022.655791411	763.9765978246428	4092.735437850221	-8.559005883554619	16750483.36423504	73.25658171472259	3995.189464539556	3212.93205804405	1.182186	16.100719	0.1857899152158298	0.129963209902934	-0.0212108942	0.0724529267	-0.0184716181	0.0769382749	-0.0077498938	-0.0616452585	0.1532103237	-0.0053725132	-0.0965940086	-0.0848722239	-0.0059244934	0.0587564083	-0.0467880168	-0.0095698932	-0.0832938832	-0.0012915291	-0.0306825606	0.1141234777	-0.1000655011	-0.0433056544	-0.0069938631	-0.0868530492	0.1254886395	-0.01717563	0.0912374681	-0.0720620381	0.0976774006	0.0622539929	-0.0754822134	-0.0718146246	0.101463332	0.0870530697	-0.1350945361	-0.0820053995	0.0485836526	0.0625848884	0.0079528808	0.119745332	0.0624094889	0.0688082261	0.0605950757	-0.0605429109	-0.0423764172	-0.0040293685	0.0951663781	-0.0629431541	0.041907769	0.0274471486	-0.0928645781	0.1026277489	-0.0070579695	0.1384164917	0.1230779904	0.060578491	-0.1332567542	0.0419956192	0.0732429849	-0.0545799831	-0.124242566	0.1413238373	0.0027249224	-0.1437627558	0.0067859105	-0.0335495043	0.1166054426	-0.1423413135	0.0153295586	-0.0951905549	-0.0311431925	-0.006281421	-0.0893581733	0.0059846032	0.0292732413	0.0147407919	-0.0429669426	-0.0235009066	-0.0749887678	-0.086376495	-0.0507503746	0.0468565656	0.0125784561	-0.0590785253	0.0420813217	0.0660356356	0.032873006	0.0104430442	0.0667943497	-0.0738823236	-0.0018396452	0.0764611723	-0.1053450429	0.2478798825242165	0.0018071804304042	0.0614444361602193	3.2659011080362244e-06	-0.005182285154035	-0.0107537437375383	0.0001156430043726	2.6856079417731565e-05	-0.6412557267441343	0.0411911204629973	0.4112089070821478	0.0016967084049971	-0.0139308008142793	0.0023449281358677	5.498687962384432e-06	0.0001940672113271	-0.0038477448625446	-8.892967898359999e-05	7.908487804126146e-09	1.4805140527238364e-05	-0.0058121385112671	0.0002068995968463	4.2807443175202664e-08	3.3780954074154145e-05	0.0	0.0	0.0
4283.904404593815	-3.2534100247839888	18351836.94769829	10.584676789364954	3159.4717365439005	14.154160242357648	9982261.65401973	200.3402521663379	4095.160525483445	2.4250876332239386	16770339.729477843	5.881050028815684	3998.120916424513	3176.6403062544528	0.939695	12.798129	0.2175766040955154	0.1026821187426961	0.0191358194	0.0551241295	-0.0214011087	0.0605183418	-0.0263717134	0.0677111733	0.1290523905	0.1369485528	0.0075086361	-0.0023073105	0.0432209163	0.0500641499	-0.0027617103	0.0589806509	-0.0417816126	-0.0261768288	0.0011748378	0.09836299	-0.0819500995	0.0207886306	0.0535165329	0.0187784845	0.106411076	-0.1419675816	0.0700982399	-0.0367968411	0.0232896779	-0.0113921578	-0.0437637674	-0.0553381506	0.0854083163	0.0325410792	0.0471693349	-0.0450959396	-0.1798995795	-0.0750633754	-0.127528896	-0.0231841667	0.0665435616	0.0536591541	0.0256744676	-0.0550304291	0.0422310892	0.0342158403	0.0466514019	-0.0562513919	-0.0560553581	-0.0019457217	-0.0858690738	0.1407758107	-0.1124384089	-0.0068805728	0.0303909731	-0.053067155	-0.048757972	0.0390151805	-0.0094873654	0.0372766028	-0.0957104014	0.0897239194	-0.0142048967	0.0344176282	-0.0185511659	-0.0150337844	0.0751470305	-0.1047569905	0.0300569339	-0.0722329942	0.0576429067	0.0331262085	-0.0323927277	0.027644901	0.027378058	-0.0306351521	-0.0432827036	0.0264866941	-0.0165419596	-0.0640760396	0.0878590027	0.0964300444	-0.0114843791	-0.0180279268	0.0099525087	0.0157894417	0.0201613412	-0.0155127151	-0.0143095083	-0.0751831987	0.0018396452	0.0725589432	-0.1053450429	0.2210287028981383	-0.0268511796260781	0.0488536875048334	0.0007209858473119	0.03109730086706	0.036279586021095	0.001316208361862	0.0009670421212164	-0.7073480387054616	-0.0660923119613272	0.5003412478604632	0.0043681937003934	-0.0140442712883161	-0.0001134704740368	1.2875548478136178e-08	0.0001972415560198	-0.0035161339057605	0.0003316109567841	1.0996582665926645e-07	1.2363197643238588e-05	-0.0071341276101865	-0.0013219890989193	1.747655177661726e-06	5.089577675842534e-05	0.0	0.0	0.0
4280.786116195148	-3.1182883986675733	18325129.772609137	9.72372253726478	3164.4685663880155	4.996829844114927	10013861.30765782	24.968308491037607	4096.030555993223	0.8700305097781893	16777466.315630153	0.7569530879448959	3996.541140458072	3156.5488386969896	1.014841	13.821572	0.3899590311473208	0.229561640359136	0.0390679749	0.0667935442	-0.0208285861	0.0137202221	-0.0222813648	0.0524670812	0.0277068594	0.1483189549	0.0001360464	0.0493114574	-0.1039836219	0.0551280794	-0.0116851762	0.0909450288	-0.0338304401	-0.0496634338	-0.1088005988	-0.0295721985	-0.0283401567	-0.0149707119	-0.0858437145	0.0137397069	0.0123497232	-0.0772247661	0.0750980494	0.0058219683	-0.0213453106	-0.1084523546	-0.0209213704	-0.0810672321	0.0764323851	-0.0544352638	-0.0177729398	-0.0295231222	-0.0597428068	-0.0270379139	-0.1094541563	0.057786731	-0.0036623147	0.0450151834	0.0573049131	-0.0605105007	0.0690522251	0.058308956	0.0383165251	0.0457096056	-0.04219064	-0.1010575592	0.0262039981	0.0309179791	-0.1213825662	0.0331701692	0.0320689917	0.0325718691	-0.0410027473	0.0015412307	-0.0580370523	0.0669153561	-0.0469018546	0.0209393226	-0.1259655572	-0.0348785404	-0.1135808115	0.0585084482	-0.0244681265	0.0236340036	0.0265075987	0.0331900255	-0.0203959251	-0.0373155069	-0.0324760734	0.0037881391	-0.0526750152	-0.1228955007	-0.0779555906	-0.0489269736	-0.0380859578	-0.0178241672	0.1265338466	0.0587645805	-0.0135069162	-0.0927547943	0.0321970332	-0.0090076075	0.0637867878	0.0163226219	-0.1032726365	-0.0764611723	0.0055166942	0.0684578352	-0.1048318124	0.1760010221109667	-0.0450276807871716	0.0309763597841049	0.0020274920370714	0.0183314934511571	-0.0127658074159029	0.0001629658389799	0.0003360436521498	-0.7169929984080028	-0.0096449597025412	0.5140789597660983	9.302524766364365e-05	-0.0131495048416433	0.0008947664466728	8.006069940914707e-07	0.0001729094775804	-0.0050399881544369	-0.0015238542486764	2.322131771209117e-06	2.5401480596864276e-05	-0.0111659185796714	-0.0040317909694849	1.6255338421619988e-05	0.0001246777377278	0.0	0.0	0.0
4282.401175817829	1.615059622681656	18338959.830645926	2.608417584816613	3152.666541135163	-11.802025252852673	9939306.31959315	139.2878000689722	4094.973030845959	-1.057525147264187	16768804.12335574	1.1183594370961396	3994.438184364414	3168.469591229517	0.8627359999999998	11.749988	0.2539305015669838	0.1375907816535746	0.034727902	0.0566678163	0.0170543188	-0.0386101818	-0.0300412018	-0.0015242327	-0.0525838576	0.1008649435	0.0195862866	0.0129458167	-0.0539930802	0.0409977216	-0.021671594	0.1000927119	-0.0417579673	-0.0346758672	-0.0656225623	-0.0415216786	0.0037694451	-0.0491360176	-0.0695385168	0.0279791798	-0.0873428359	0.0138715058	0.0142189164	0.0878236146	0.1168526295	-0.0334738825	0.0016163735	0.0199650725	-0.0288544201	-0.0026482616	0.0866932206	-0.0829781545	-0.1279534186	0.0022935594	-0.0184827661	0.0527849636	-0.1053757215	0.0298114403	0.0806667186	-0.0583737357	0.0663345949	0.0337993601	0.0124182389	0.0750768269	-0.0091855291	-0.0371176043	0.0608181118	-0.0237381815	-0.0363464707	0.0201153705	0.0869559854	0.1100341117	0.0345426274	-0.0382004741	-0.0654149614	0.0615163408	-0.0218302558	-0.0593898663	0.0138333916	0.0866959967	0.013138521	0.0917061067	-0.0430310255	0.1027430195	0.0231046211	0.0957662675	0.0575070604	-0.0284699723	0.0291578559	-0.0310251618	-0.051774873	-0.1157170232	-0.0735933997	-0.0389008935	-0.1300288337	0.0125171003	0.0828746809	0.0642255647	0.0033570446	-0.0434273107	0.0612151072	-0.0320585719	0.0205829396	0.0007188492	-0.0853753731	-0.0777158551	0.0091870219	0.0641690889	-0.1038078519	0.1318755833678437	-0.044125438743123	0.017391169488609	0.0019470543442731	0.0248109561901088	0.0064794627389517	4.198343738546347e-05	0.0006155835470674	-0.798249138002717	-0.0812561395947142	0.6372016863220807	0.0066025602218356	-0.01306637907801	8.312576363329882e-05	6.9098925796190655e-09	0.0001707302622102	-0.0053521746336002	-0.0003121864791633	9.74603977723776e-08	2.864577330855344e-05	-0.0132119955466787	-0.0020460769670072	4.18643095491779e-06	0.0001745568263254	0.0	0.0	0.0
4284.441903603564	2.0407277857348163	18356442.42535413	4.164569895470126	3148.169766374644	-4.496774760518747	9910972.87791538	20.220983246838436	4091.429059013391	-3.543971832567877	16739791.744939202	12.559736350034516	3992.824324025648	3189.281453642456	0.9005919999999998	12.265573	0.1406562148611774	0.0628116191550164	0.0382398161	-0.0302918358	0.035207705	-0.0942981095	-0.0425287514	-0.0344178946	-0.152149671	-0.0190576332	0.0520101258	0.0452806858	0.0292335297	-0.0321775185	-0.0231272559	0.0535979376	-0.0857117684	-0.0553217874	0.0083259292	-0.0673185693	0.008155462	-0.0450067366	-0.0838132168	0.0306616934	-0.0565890407	0.0382197322	0.0316576529	0.0642161845	-0.0066832516	-0.0381653811	-0.0124233051	-0.038398766	-0.0610316212	0.0012236177	0.1036668702	-0.0220016078	0.0117005226	-0.0511283592	-0.0562752818	0.0882166635	0.0051126792	-0.0480911556	0.0737912966	-0.0702607918	0.0122176908	0.0074813414	-0.0141165077	0.0958951919	0.0271846296	0.013634012	0.1310408676	0.0022857818	-0.0125192791	-0.013781877	-0.0073641583	-0.0140432161	0.0568211899	-0.0519525235	-0.0685303909	0.0938858758	0.0089756032	-0.0458878057	-0.024084024	0.1376848495	-0.0232905159	0.0653502711	-0.0854406231	0.1296416579	0.0007752062	0.1494720547	0.0790094906	0.0071505977	0.0867769723	-0.022829723	-0.0364919032	-0.0989864852	-0.0741405056	6.0567e-06	-0.0458426533	0.0002269411	0.1034750631	0.0876267526	0.1270766624	0.0225609301	-0.0713958662	-0.0294922413	0.0367689874	-0.0238318885	0.0184835942	-0.0789468648	0.0128461567	0.0597044597	-0.10227815	0.0997596394767867	-0.0321159438910569	0.0099519856685384	0.0010314338520135	0.0336423242549983	0.0088313680648895	7.799306189755017e-05	0.0011318059812784	-0.8038729200786179	-0.0056237820759008	0.646211671635724	3.162692483722382e-05	-0.0136745909127084	-0.0006082118346983	3.699216358671936e-07	0.0001869944366299	-0.0047987203700106	0.0005534542635896	3.063116218855073e-07	2.3027717189554667e-05	-0.0139320318649773	-0.0007200363182986	5.184522996690047e-07	0.0001941015118867	0.0	0.0	0.0
