global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
4466.40040388006	1.7129523669154878	19948732.56777997	2.934205811321372	3058.7523970540365	2.9714188639322856	8.829330064932634	9355966.226483814	4112.486563658103	-6.491048437917925	42.133709823396735	16912545.736268427	4030.84842515548	3240.9964598631245	0.943693	14.631213	0.1294034854452037	0.0807916878302183	-0.0246981384	0.0462922263	-0.0734017965	-0.0931246454	0.0707351231	-0.0184952206	0.0319595063	0.0141229582	-0.0132789684	0.1217950797	0.0817626278	-0.0739737989	0.0081384997	0.0089811025	0.0906357005	-0.0236476482	-0.0290988071	-0.0776859492	0.0204646532	0.0474950298	0.0700202552	0.0157358055	0.000663193	-0.0982433093	0.0282044447	-0.0130917538	-0.0385254455	0.0332332005	-0.1231401434	-0.0002748703	0.0643058178	0.0334599826	0.0902170189	0.111712663	0.0246031489	-0.018220063	0.0298506973	-0.0484501541	-0.076215208	0.0088048445	-0.0247746585	0.0476511638	-0.0356972074	-0.0293384186	0.0704634993	0.0500693885	-0.094306877	0.051003429	-0.0042284893	0.0671022972	-0.0341539111	-0.0046694182	-0.0014399243	0.0850997296	0.0204964195	-0.0738823236	-0.0018396452	0.0764611723	-0.1053450429	0.0245086701761465	-7.09726043620143e-06	0.0006006749138031	5.037110569927012e-11	0.142615826499977	0.0392842735220284	0.0015432541461535	0.0203392739682715	0.2402672315686516	-0.0685319471020591	0.0046966277735994	0.057728342565664	-0.002367143446258	0.0003280594389378	1.0762299547624961e-07	5.603368095162201e-06	-0.0022719276177842	-0.0001028056336396	1.056899830803967e-08	5.1616551004505904e-06	0.0011998143401458	7.382786360999975e-07	5.450553445216726e-13	1.4395544508195015e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4460.770362993189	-5.630040886871029	19898472.23135839	31.697360387839524	3078.9348099772137	20.182412923177253	407.3297914016322	9479839.56408942	4107.7970140245225	-4.6895496335801	21.991875765811248	16873996.308428783	4025.6556299751264	3240.8207965235183	0.8829289999999999	13.689113	0.1192152549344421	0.0689495436975194	-0.0180738772	0.0332399626	-0.0140449817	-0.0426674118	0.1003698836	-0.0397400607	0.0535012283	0.1257411576	0.0368165512	0.0310113056	0.0065252436	-0.0142670962	-0.0119838203	0.0124764162	0.061368767	-0.0309920706	-0.005912137	-0.065130516	0.084839912	0.0652176842	0.0116909925	-0.008652372	0.0031867692	-0.0784099451	-0.0108627001	0.0037482343	-0.099339756	0.0216018817	-0.0744340963	-0.0192936892	0.0134013021	0.0235854112	0.0518681227	0.112635824	0.0272448822	-0.0053526417	0.0446426599	-0.0125189284	-0.0411568745	0.0554873995	0.0552539921	-0.0576608064	-0.0638421129	0.003138638	0.0433217178	-0.0022362432	-0.1033276724	0.0333995664	0.0258114538	0.0075811157	-0.020495409	-0.0090939304	-0.0437445474	0.0572113812	0.0073148294	-0.0751831987	0.0018396452	0.0725589432	-0.1053450429	0.0249159400480323	0.0004072698718858	0.0006208040684771	1.658687485458771e-07	0.1325239419222583	-0.0100918845777187	0.0001018461343299	0.017562595182614	0.2977668791992442	0.0574996476305926	0.0033062094776423	0.0886651143480573	-0.0028858498870437	-0.0005187064407856	2.690563717125688e-07	8.328129570550136e-06	-0.0027747368327213	-0.0005028092149371	2.5281710662566295e-07	7.699164490860232e-06	0.0011970009387837	-2.81340136209997e-06	7.915227224265966e-12	1.432811247449059e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4458.309478534232	-2.46088445895748	19876523.40638817	6.0559523203384495	3033.700242919922	-45.23456705729177	2046.1660568606255	9203337.163892394	4110.572102342915	2.7750883183925907	7.701115174879017	16896803.008559853	4031.8875831610144	3220.0435698611345	0.852159	13.212056	0.0456351541669419	0.0238280352166912	-0.0009642802	0.0495040753	-0.0159700406	-0.0555396069	0.0727538128	0.0003012095	-0.0032636249	-0.0184854197	0.0902046542	0.0273397549	0.0279455671	0.0281223329	-0.0062297668	0.0119660787	0.0761848805	-0.0096790924	-0.0432751655	0.0003144104	0.0635126669	0.0396655005	0.0361498239	0.0025436192	0.0122439829	-0.0712598474	0.0461588372	-0.011615713	-0.013291266	-0.0264409995	-0.0943182437	0.0598853677	-0.0218651535	0.0236957044	0.0667644669	0.0927183564	0.0127646245	-0.0279338557	0.0564813234	-0.0061294391	-0.0689690646	0.0005933892	0.064913196	-0.044389228	0.0047326757	0.0231104022	0.0599777488	-0.012441867	-0.028184736	-0.0844640131	0.0218141777	0.0598095507	0.0277133015	-0.0012920269	0.0130338104	0.0327256787	0.0287444376	-0.0764611723	0.0055166942	0.0684578352	-0.1048318124	0.0250887674274054	0.000172827379373	0.0006294462510264	2.986930306097319e-08	0.144811381933934	0.0122874400116756	0.0001509811820405	0.0209703363376157	0.3009550076081524	0.0031881284089081	1.0164162751687516e-05	0.090573916604423	-0.0029493451435066	-6.349525646290018e-05	4.031647593289467e-09	8.698636775525969e-06	-0.0031160658031399	-0.0003413289704185	1.1650546604702137e-07	9.70986608949791e-06	0.0013919118792419	0.0001949109404582	3.799027471029999e-08	1.9374186795747178e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4467.561480131099	9.252001596867558	19959105.57875118	85.59953354843984	3052.5629256184898	18.862682698567824	355.8007985868499	9318140.414860511	4110.270425388956	-0.3016769539590314	0.0910089845499995	16894322.969827108	4033.840165817248	3223.1177404469854	0.997295	15.462264	0.0352932302287264	0.0211385724577224	-0.0023703306	-0.0113567524	-0.0230315915	-0.1164817595	0.115196971	-0.0095191716	0.0307572685	-0.0677309479	0.0331468662	0.1111167279	0.02339773	0.0193284644	-0.0135552277	-0.0035082724	0.0767960825	-0.0424460917	-0.1676601664	-0.0490886476	-0.0240511261	0.1330563651	0.0390252741	0.0039258267	0.0020263579	-0.0701104221	0.1464911598	-0.106679438	0.0282426215	0.0347329546	-0.161420198	-0.0566498664	-0.019895531	0.0139393189	0.0489652093	0.1130885505	0.0892523195	-0.0085144314	-0.0361467726	-0.018998771	0.0346538569	0.1110008102	-0.0494426655	0.0854444396	0.0459996284	0.0040442664	-0.0125646967	0.013350064	-0.0242377427	-0.0299429861	0.0786672208	0.0359492278	-0.0794455309	-0.056699251	-0.1434220676	0.095906244	0.0509839944	-0.0777158551	0.0091870219	0.0641690889	-0.1038078519	0.0251957172651628	0.0001069498377574	0.000634824168506	1.1438267796334224e-08	0.1636883309514019	0.0188769490174678	0.000356339204208	0.0267938696896556	0.3073429098767235	0.0063879022685711	4.080529539281594e-05	0.0944596642514918	-0.0028850521826171	6.42929608895e-05	4.133584819938776e-09	8.323526096423693e-06	-0.0031158313882104	2.344149295000452e-07	5.495035917251113e-14	9.708405239757148e-06	0.0012580106729623	-0.0001339012062796	1.7929533043132e-08	1.5825908532870589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4447.631106853888	-19.9303732772114	19781422.46265434	397.2197789689823	3037.48470703125	-15.078218587239917	227.3526757645873	9226313.345448716	4106.034858638404	-4.235566750551698	17.940025698379067	16859522.2603537	4028.43001924056	3218.314031471494	1.194516	18.520018	0.3002080078373764	0.1658016500103867	0.0450652091	-0.0423730615	-0.008822031	-0.025848081	0.0833727183	0.0108716805	0.0063916312	-0.046059703	-0.0541587716	0.0664227267	0.0327700013	-0.0332572622	-0.0370293566	0.0050333846	0.0768619034	-0.0125334013	-0.1630943502	-0.0378132421	-0.0250104165	0.1602850596	0.0172733222	-0.0259079026	0.0096239536	-0.0628868294	0.1552666077	-0.0652776772	-0.0270322818	0.0041775411	-0.0812387735	-0.168674116	-0.0212339591	-0.0254011873	0.0191777492	0.0236967377	0.1642710008	-0.0104906544	-0.1047465587	0.0172934171	0.1657061149	0.2259304203	-0.0787479411	0.1306067535	-0.0281225362	-0.0121493273	-0.0670115366	0.014183429	-0.0661888949	0.0955369024	-0.0385197644	0.1510048311	0.144875617	-0.0199913242	-0.1684066129	-0.1254068325	-0.0333804359	-0.0789468648	0.0128461567	0.0597044597	-0.10227815	0.0254551241122698	0.0002594068471069	0.000647963343571	6.729191232599413e-08	0.1535876382204009	-0.010100692731001	0.000102023993646	0.0235891626141207	0.4436223589590469	0.1362794490823233	0.0185720882421815	0.1968007973683894	-0.0039782022543765	-0.0010931500717593	1.194977079387581e-06	1.5826093176726267e-05	-0.0044342251295175	-0.0013183937413071	1.7381620571177328e-06	1.966235249924449e-05	0.0005981853024899	-0.0006598253704724	4.353695195190399e-07	3.578256561149332e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4438.587883964056	-9.043222889831668	19701062.40367252	81.77988023517543	3040.5437701416017	3.059063110351872	9.357867113115669	9244906.418146905	4103.274370503222	-2.7604881351826407	7.620294744484133	16836860.55962861	4029.059969422516	3240.898353599675	1.651406	25.603748	0.8761717654163538	0.5226846783415424	0.1256708517	-0.1064803428	-0.0044208603	0.0663830911	-0.1013530464	-0.0587035254	-0.1642527837	-0.054863591	-0.0110748646	-0.0425152803	0.0113486712	-0.0639090314	-0.0872391566	0.1152922007	-0.0049210248	-0.0227490209	-0.2163329314	0.0728538911	-0.1060062573	-0.1133168677	-0.1390541922	-0.0695602644	0.1470509302	0.011498537	0.1737396325	-0.127188324	0.0329670112	-0.0271322002	0.2298464945	-0.0565700766	-0.0516594742	-0.1542927379	-0.085889468	-0.1701316332	0.0868665843	0.0983557305	-0.250439574	0.0896920575	-0.0041580345	0.0276632848	-0.1395016443	-0.0983305094	-0.0756508756	0.08949509	0.0511830795	0.072669615	0.192370404	0.0945837475	-0.1019759247	0.1494716594	0.2959094906	-0.0429334818	0.1875080333	0.0741005831	0.1167539554	-0.0801538266	0.0164896405	0.0550761846	-0.1002501592	-0.1082239092164059	-0.1336790333286757	0.0117124145260808	0.0178700839516891	0.1804364878907449	0.026848849670344	0.0007208607286207	0.0325573261623469	0.928813142516546	0.4851907835574991	0.2354100964491399	0.8626938537114616	-0.0020980365696712	0.0018801656847052	3.535023001943349e-06	4.401757447677697e-06	-0.0020509946079587	0.0023832305215588	5.67978771888943e-06	4.206578881875661e-06	0.0009438510734225	0.0003456657709326	1.194848251944287e-07	8.908548488008054e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4484.605285694652	46.01740173059534	20111684.56848041	2117.601262034999	3100.356584269205	59.81281412760336	3577.572733863228	9612210.949621413	4115.401187212039	12.126816708817389	147.05968348925256	16936526.93170626	4036.828178718794	3284.835987882197	1.690552	26.21067	0.6320582149987309	0.3537685650483978	0.0665262282	-0.0769249168	-0.0925385548	0.0969733085	-0.1543627752	-0.1306890254	-0.0093839011	-0.023000985	-0.07228163	-0.0153252803	-0.049679389	-0.024794802	-0.0048327826	0.0338017927	-0.0656960319	-0.0344186098	-0.074388972	0.0702086581	-0.2006015531	-0.1019659471	-0.1914071529	0.0011876877	0.0598105074	0.087125573	0.0429757061	-0.1121497692	0.1368150061	0.04049845	0.2845306786	-0.0872204507	-0.0189768276	-0.1173908073	-0.0629069902	-0.152612	-0.0842987522	0.2065270927	-0.1262308785	-0.0328032145	0.0127494698	-0.0194880335	-0.0558917472	-0.0385841849	-0.0781034659	0.1114996513	-0.089793483	0.0669998606	0.0616584934	0.0716765354	0.0315956251	-0.1071718038	-0.1763354125	0.0400766277	-0.0104189346	0.1279516496	0.0078431639	-0.0813363727	0.0201130341	0.0502969496	-0.0977337597	-0.0370797549067987	0.0711441543096072	0.0013749082239482	0.0050614906924292	0.2504510623397493	0.0700145744490043	0.0049020406352751	0.0627257346271089	0.6486099786656467	-0.2802031638508993	0.0785138130320539	0.4206949044246507	0.001485930729421	0.0035839672990922	1.284482160096224e-05	2.2079901326376253e-06	-0.0024839497290256	-0.0004329551210669	1.874501368580541e-07	6.170006256326352e-06	0.0007468470457972	-0.0001970040276252	3.881058690058993e-08	5.57780509816005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4475.689139941384	-8.916145753267301	20031793.27738925	79.49765509350652	3128.950956217448	28.59437194824295	817.6381071144634	9790334.086414082	4102.20359502287	-13.197592189168972	174.17643959161387	16828074.33501856	4025.67942381634	3297.4987189751764	1.317108	20.420712	0.4166589405431444	0.3007338115889849	0.0311411355	0.0011475169	-0.1500125264	0.1015379582	-0.1086152533	-0.1620961086	0.0190604008	0.0479707844	0.007126757	-0.106676078	0.0479860744	-0.0031903976	-0.0424219015	0.0231923489	-0.088023376	0.0346055489	0.0555567118	-0.0840596408	-0.022228227	-0.1312700346	-0.1252520804	-0.0368219945	0.036278328	0.1023900162	-0.0417537553	0.0419867943	-0.0021560569	0.1391265889	0.1541072123	-0.0029045292	-0.1655375974	-0.0386671576	0.0146073539	-0.0703640659	-0.1034155829	0.101223506	0.0222109344	-0.075260887	0.0089108072	0.0367926686	0.0810642288	-0.0119320411	-0.1396914407	0.0387846598	-0.0261916516	0.0318570956	0.000162013	0.0343898564	0.1208791129	0.0338039801	-0.1904974479	-0.0304609681	0.0312197695	0.0048007355	-0.0232201942	-0.082494143	0.0237119231	0.0453798541	-0.0947412111	0.020241993283605	0.0573217481904037	0.0004097382920935	0.003285782815604	0.2380635837149611	-0.0123874786247881	0.0001534496266795	0.0566742698912103	0.3572767395908442	-0.2913332390748025	0.084875056189816	0.1276466686526639	0.0018961802585691	0.0004102495291481	1.6830467616623777e-07	3.595499572987179e-06	-0.0026858261532802	-0.0002018764242545	4.075409066982321e-08	7.213662125643915e-06	0.0012470505854575	0.0005002035396602	2.502035810886932e-07	1.555135162689893e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4490.857620058953	15.168480117568834	20167802.163641565	230.082789077081	3121.85328125	-7.097674967448256	50.3769899435416	9745967.90965139	4115.211811554737	13.00821653186722	169.21369733994362	16934968.253959622	4041.104247555844	3308.278791616765	0.984331	15.26127	0.0716086515747991	0.0395270818967477	0.0209947354	0.026513957	-0.1913646769	0.0657995482	-0.154689707	-0.1599729984	0.0481664327	-0.0831020019	0.0802131929	-0.0113094254	0.0200996675	-0.0448380037	0.0268480551	-0.0171244336	-0.0665951083	-0.023671441	0.0543120717	-0.044688282	-0.0667091579	-0.1034867465	0.0063463877	0.0326071164	-0.0028312932	0.0721106708	-0.0443128239	-0.0306822127	0.0800715347	0.1073890606	0.0497628828	0.0639043777	-0.1564681075	-0.025373865	0.0398823792	-0.0694656694	-0.0953235726	0.079287603	0.0384066146	-0.0761101443	-0.0418713563	0.0257638376	0.0785800314	0.0134081739	-0.0691498916	0.1174637671	-0.0680609986	0.0960417937	0.0602724084	-0.1089805889	0.0759536807	0.0845192879	-0.0867214126	0.0158094405	0.0270671366	0.0252689863	-0.0076921114	-0.0836267848	0.0272819228	0.0403383756	-0.0912870929	0.0163159076987682	-0.0039260855848368	0.0002662088440347	1.5414148019463316e-05	0.2090365787085772	-0.0290270050063839	0.0008425670196406	0.0436962912381871	0.3517715790784308	-0.0055051605124133	3.0306792267435756e-05	0.1237432438473327	0.0013252371919547	-0.0005709430666144	3.259759853150554e-07	1.7562536149399782e-06	-0.0027766834382618	-9.085728498160011e-05	8.2550462342277e-09	7.709970916317371e-06	0.0012458429276302	-1.2076578273000418e-06	1.4584374278390577e-12	1.5521246003261875e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4451.1188769892415	-39.73874306971175	19812459.257089965	1579.167700760563	3114.622811279297	-7.23046997070287	52.27969599723597	9700875.25654135	4100.936832264957	-14.274979289780276	203.7750337236558	16817682.902227342	4023.6006711804857	3276.5899360046847	1.446613	22.428596	0.4497148388540812	0.269450655098902	0.0569041146	-0.0564435324	-0.1262612114	0.1429568988	-0.0754801052	-0.1198317858	-0.0356377435	-0.0369617861	-0.0545543666	-0.041080427	0.070059313	-0.1380510149	-0.0637014113	0.0220557623	-0.0455750304	0.0065309608	0.0343421922	0.0565035649	-0.1000476538	-0.0390615709	-0.0973781326	-0.0648659532	0.0416725124	0.0500182866	-0.0232755587	-0.004959948	0.0731626567	-0.0324582491	0.1211012816	-0.0768735067	-0.0146183005	-0.0915083503	-0.0456135005	-0.1419910369	-0.1233971184	0.1839394358	-0.1150061548	0.006174547	0.0150365156	-0.0326824959	-0.0351732516	0.0576149341	-0.1054734632	0.0703114866	-0.0474271955	-0.0737836701	0.1667697007	0.0345627248	0.0238754422	-0.0821732077	0.0369327937	-0.0992162653	0.0169654521	-0.084083588	-0.1004927721	-0.0847339531	0.0308186837	0.0351863325	-0.0873882332	-0.0076519879809069	-0.0239678956796751	5.8552920059943655e-05	0.0005744600233117	0.1952400455838017	-0.0137965331247754	0.000190344326263	0.0381186753995649	0.6054200777886365	0.2536484987102056	0.0643375608979412	0.3665334705895987	0.0030279993343238	0.0017027621423691	2.899398913485408e-06	9.168779968665376e-06	-0.0034940012733266	-0.0007173178350648	5.145448765020518e-07	1.2208044898007904e-05	0.0019918011769848	0.0007459582493546	5.564537097801799e-07	3.967271928638035e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4446.582127803562	-4.536749185679582	19772092.619302053	20.582093173764356	3013.641631673177	-100.9811796061199	10197.198634643444	9082035.884153768	4106.930848993807	5.994016728849601	35.92823654572887	16866880.99841699	4024.1462566348114	3231.8887649006792	1.363256	21.136204	0.4304119877704531	0.2482102443285677	0.0857991534	0.0988298502	-0.0897303718	0.130406376	-0.2421910362	0.0454970106	-0.0381253638	-0.0170788887	0.026672926	-0.0187769012	0.1047134407	-0.0108692085	-0.0216800318	0.0292785514	-0.0646823567	-0.0230654616	0.1172779979	-0.0526543178	-0.0127746736	-0.1121038028	-0.1825168302	-0.0287240381	0.0319729123	0.0472070297	-0.1208730607	0.0009381291	0.0109228393	0.0631759945	0.1825721654	0.0315967304	0.0117454019	-0.0942693983	0.0580821403	-0.2122175666	-0.1462277278	0.1915707051	-0.0641653573	-0.1437217901	0.0110810935	-0.0858725525	0.0651914514	0.0594344726	-0.1171234839	0.0496964107	-0.0473632137	-0.072054631	-0.0620687801	-0.1571913964	-0.0689090442	-0.1915418919	0.0672253931	0.0869846472	0.0414983154	-0.0322245987	-0.0655835484	-0.0858153105	0.0343178967	0.029937846	-0.0830636267	-0.0015675354622572	0.0060844525186497	2.4571674254338937e-06	3.702056245170268e-05	0.2668652428029787	0.0716251972191769	0.0051301688766859	0.0712170578162927	0.4424966788205751	-0.1629233989680614	0.0265440339313061	0.1958033107672391	0.0063641669381573	0.0033361676038335	1.1130014280868158e-05	4.050262081673447e-05	-0.003778156402505	-0.0002841551291784	8.074413743839326e-08	1.4274465801789526e-05	0.0021670572252642	0.0001752560482793	3.0714682458511374e-08	4.696137017569774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4441.177470505749	-5.4046572978131735	19724057.32452784	29.210320506805196	3009.970203450521	-3.671428222656232	13.479385194116697	9059920.625659969	4113.670284434262	6.739435440455054	45.41999005606161	16922283.20903746	4030.3996682201578	3225.5358865084872	1.038093	16.094809	0.1016883583061251	0.0609786327964956	0.0649272766	0.1113907952	-0.0620463229	0.0610435282	-0.1808693071	0.1016559556	-0.035777001	-0.0004440621	-0.0258331081	0.0255454098	0.0887351847	-0.0205833341	0.0029347504	0.0239648956	-0.016585728	-0.0152077739	0.0970457066	0.0356436431	-0.0234994106	-0.0745140427	-0.0704827087	-0.0023263624	0.0258402901	0.0072728697	-0.0931446263	0.0172876359	0.0384549596	-0.0385039145	0.0899776673	0.0511711439	0.1128243893	-0.076356958	0.0757649179	-0.1882905422	-0.1383583286	0.1350898014	-0.0655617153	-0.1307959595	0.005391106	-0.1118515066	0.0113460164	0.1192014782	-0.0083520787	-0.0292516636	-0.0176636199	-0.0874977993	-0.058680142	-0.1795534538	-0.0456578632	-0.1011315321	0.1559837461	0.0446303678	0.0095297307	-0.0304837159	0.0311744502	-0.0868705278	0.0377752987	0.024607302	-0.0783343427	0.0176611162616495	0.0192286517239067	0.0003119150276075	0.0003697410471193	0.2670287793435335	0.0001635365405547	2.6744200096627585e-08	0.0713043689976974	0.3897408475338864	-0.0527558312866887	0.0027831777347495	0.151897928236432	0.0066358036802794	0.000271636742122	7.378651967070796e-08	4.403389048320963e-05	-0.0034859448537751	0.0002922115487299	8.538758921112684e-08	1.2151811523561103e-05	0.0021400987410167	-2.6958484247500275e-05	7.267598729227204e-10	4.580022621301263e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4419.685337241079	-21.49213326466997	19533618.480223782	461.9117922663336	2979.574337972005	-30.39586547851559	923.9086381880156	8877863.235501314	4102.64598044371	-11.024303990551743	121.5352784760951	16831704.04085093	4016.113766290445	3161.432454099123	1.235824	19.160477	0.459937232094074	0.2715334591469136	0.0501573703	0.079291469	0.108143175	0.0924170965	-0.023418918	0.1697263967	-0.0599948461	0.0470605009	-0.0721325929	0.0208364419	-0.0154253855	-0.0984177208	-0.0487307425	0.0182867963	-0.0027186154	-0.0858388519	0.0361300535	0.1367572443	0.0267344662	-0.0622948952	0.0026139102	-0.0585544443	0.0173079754	-0.0237624013	-0.0861993801	-0.0482965466	-0.0046476557	-0.134734192	0.0801048615	0.0905523059	0.1539387882	-0.0598541281	0.0038195163	-0.130688121	-0.0789296587	0.0712378984	-0.0660507718	0.0360093214	0.0237025104	-0.0203908803	-0.0809148481	0.0167221283	0.144852335	0.0092712659	-0.0500532781	-0.0027509829	-0.0742924755	-0.0155159034	-0.1065578096	-0.0800005483	0.1773883436	-0.0269822552	-0.0449228725	-0.0018518898	-0.0503001083	-0.0878992835	0.0411866773	0.019209311	-0.0732234215	0.036291367525564	0.0186302512639145	0.0013170633568755	0.0003470862621565	0.212946254642631	-0.0540825247009024	0.0029249194780237	0.0453461073663242	0.4925466424681985	0.1028057949343121	0.0105690314720758	0.2426021950066954	0.0018809160416105	-0.0047548876386689	2.2608956456366308e-05	3.5378451555877124e-06	-0.0041587547885977	-0.0006728099348225	4.526732083959911e-07	1.72952413916843e-05	0.0018794230906093	-0.0002606756504073	6.795179471532089e-08	3.5322311535154133e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4416.83973718558	-2.845600055498835	19508473.26398158	8.097439675854973	3009.999962158204	30.425624186199	925.7186071198176	9060099.77219239	4097.481503478482	-5.16447696522755	26.67182232436597	16789354.671348285	4010.0045621692416	3158.2820731806	1.23195	19.100409	0.3557189353293379	0.2244662055329511	0.0218743887	0.1964097218	0.1220248627	0.0151503183	-0.0782849953	0.1917847974	-0.0198974644	0.1112447622	-0.0975646582	0.1075450978	-0.0791372209	-0.0407897629	-0.0676797556	-0.0007281726	0.070045656	-0.0599333238	0.1414429911	0.0018916338	0.0089059456	-0.0608845386	0.0078836502	-0.0811011294	-0.0105724674	-0.1065301215	-0.142890558	0.0309258339	-0.0335650765	-0.035007558	0.0498421618	0.0738852166	0.1733471807	-0.0393507691	0.0946925094	-0.1464975095	-0.0850850254	0.0388256469	-0.0245465745	-0.0588566847	0.0870620502	-0.0780377039	0.0512895415	-0.0069685913	0.0871012924	-0.171620316	-0.0187735902	-0.0461590302	-0.2635495835	0.0159334967	0.0691609134	-0.0528066742	-0.0559854563	-0.0641826015	-0.0832272976	-0.0492054647	0.016533766	-0.0889012643	0.0445478763	0.0137586687	-0.0677557633	0.035442420337219	-0.000848947188345	0.0012561651593601	7.207113285988843e-07	0.216289505259553	0.003343250616922	1.117732468754937e-05	0.0467811500854222	0.3155800002842426	-0.1769666421839559	0.0313171924458642	0.0995907365794025	0.0042627636334762	0.0023818475918656	5.673197950876432e-06	1.817115379488721e-05	-0.0032359140737572	0.0009228407148405	8.516349849673251e-07	1.0471139892739916e-05	0.0016929094905132	-0.0001865136000961	3.478732302080795e-08	2.8659425430696623e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
