global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
4449.925906110768	-10.094260871507686	101.8941025420511	19801840.569875736	3402.4279105270966	-20.217739056937265	408.7569725744064	11576515.686333785	4441.201494472914	-3.409535283628429	11.624930850307193	19724270.714508448	4371.040494962994	3364.245464067018	1.04145	13.69606	0.1297043047162678	0.055137019060884	0.0007191788	0.046070796	0.0628487172	-0.0783670723	-0.0331875581	0.0673454289	0.0112024676	-0.0220321303	0.0636843227	0.0822273719	0.0613044895	0.0040360412	0.005703638	0.0409993871	0.047934196	-0.0511597493	0.018458188	0.0311858124	-0.055457261	0.0068286217	-0.0882277491	0.0633645006	-0.0309168677	0.0386476658	0.0280238883	0.0284949661	-0.1473850839	-0.0251242197	-0.0190559393	0.0978515149	0.0060332044	-0.0962404738	-0.038312005	0.0541084618	-0.0625389395	-0.0678401019	0.1126820882	0.0086516701	0.0860914499	-0.1436218323	-0.0609223372	0.0954231306	0.0135328768	0.0434292219	-0.0535732987	0.0343351585	-0.023954785	0.0031580403	0.0700768399	0.0033375699	0.0010450605	0.0848786064	-0.0689583093	-0.1300178326	0.0644015547	-0.0640298495	0.004657047	0.1564060385	0.0835804813	-0.0166110944	0.0047629474	-0.0654797621	-0.05732918	-0.0376816914	-0.0809128974	-0.0395154166	-0.0294994399	0.1419787578	-0.1280010587	-0.0974270505	0.0151497529	0.0124362368	0.0147332499	-0.0261328004	-0.030128328	-0.0914382426	0.0640488644	-0.0921861262	0.0053837434	0.0305371374	-0.1019563851	0.0775445181	0.0699165573	0.0215841852	0.0430491199	0.0423813604	-0.0512199648	0.1655872281	-0.0017908318	0.0012220163	0.0315358634	-0.0453859193	0.0488025341	-0.0631804399	0.0129006699	-0.0813363727	0.0201130341	0.0502969496	-0.0977337597	-0.015050228080824	-0.0152083726809877	0.0002312945996038	0.0002265093652848	0.2385839845163957	0.0448158296693038	0.002008458588948	0.0569223176677197	-0.052899375954297	0.0237210071496462	0.0005626861801935	0.002798343976354	0.0031299878310145	0.0007136622079295	9.796823822298855e-06	5.093137470268094e-07	-0.0015685456969058	2.462433097500088e-06	2.4603356032817016e-06	6.063576759663877e-12	0.0006129560423487	0.0002030572632995	4.1232252178723074e-08	3.757151098517813e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4457.457709158905	7.53180304813759	56.72805715593469	19868929.228940155	3421.218437484548	18.79052695745122	353.083903338701	11704735.596984211	4447.558647516319	6.357153043404651	40.413394817269015	19780777.92309719	4377.791118335389	3354.159392333116	1.013858	13.33319	0.0630495039268663	0.0315721194469439	0.023330504	-0.0152355113	0.0912777921	0.0052074841	-0.0830101657	-0.0023442116	-0.0280038377	0.1127949305	-0.1186963208	-0.1405524469	-0.0402665761	0.0102789351	-0.0491761924	0.1320667673	-0.0903440955	-0.1037846809	0.001948141	0.0142876747	-0.0109255203	-0.0547623444	-0.091489168	-0.0018663536	0.0005415956	-0.0544445123	-0.0729444835	-0.1407844008	-0.0034793213	0.1441344623	0.0548973709	-0.0370924465	-0.0054477922	-0.0278587622	-0.0207253719	0.1400742096	0.0581088176	-0.0218955358	-0.0947804391	-0.0587859967	-0.0686612397	-0.0436323729	-0.0062912078	0.1008750466	0.0198040827	0.1151888024	0.0513608854	-0.0288197081	-0.1229820196	-0.046150312	0.052021117	-0.0240751184	-0.0214393224	0.0617377646	-0.0377746431	-0.0268267722	-0.0836321501	0.108493136	-0.1215332248	-0.0149513812	-0.0977566577	-0.1143120047	-0.1135591296	0.0718960306	-0.0090367469	0.0136115842	0.051277929	-0.0849002942	0.1046507889	0.0442457695	0.1247252684	0.0106369821	-0.0167883619	-0.0011997531	0.0077584251	0.0228567457	-0.0996099964	-0.044448833	0.0766884919	-0.0414236395	0.0543013874	0.0032316651	-0.0141369132	0.0362510576	-0.054544848	0.1167351169	0.039940158	0.0765439411	-0.1539882236	0.10122682	0.0434274073	0.0505016909	-0.0606355099	0.0199873882	0.0078561851	-0.017649609	0.0532631721	-0.082494143	0.0237119231	0.0453798541	-0.0947412111	0.0009329348397102	0.0159831629205342	0.0002554614969443	8.703674151450966e-07	0.2244369276648683	-0.0141470568515273	0.0002001392175603	0.0503719344996453	-0.0735804571984317	-0.0206810812441347	0.0004277071214265	0.0054140836815302	0.0030939531891031	-3.603464191140023e-05	9.572546336361242e-06	1.298495417682842e-09	-0.0013890108060374	0.0001795348908683	1.9293510192886675e-06	3.223277703912828e-08	0.0006421505677823	2.9194525433600023e-05	8.523203152931187e-10	4.1235735170313035e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4448.559271426839	-8.898437732066668	79.18219407146779	19789679.591397684	3425.571742963188	4.353305478640323	18.95126859035985	11734541.766187854	4446.54672096988	-1.0119265464390992	1.0239953353881623	19771777.74176799	4377.428751113624	3372.1331907116223	1.028617	13.52729	0.0445924637360788	0.0219447415690102	0.0093746715	-0.1195009408	0.0128740824	0.1568217231	-0.0531391205	0.0069551616	0.0312334381	0.0592922812	-0.088358772	0.1048739311	0.0443773793	-0.015636873	0.0054445598	0.0455198878	-0.1078098922	0.0615725478	0.0195476459	0.113136585	-0.0839308989	-0.0782854083	0.0642551512	0.0363041842	0.0395144209	0.0332291593	-0.0045923919	0.067729073	0.0401262591	0.0215250453	0.162550702	-0.0118099315	0.017388969	-0.0020904557	0.0651436964	0.0476942518	0.1512373248	0.05596259	0.0220865446	0.0627711696	-0.0036714679	-0.0748901123	0.004706008	0.0413466234	-0.0171479916	0.0273128103	0.1074229091	-0.1131312723	-0.0367545947	0.0888764749	0.1410022462	-0.013093466	0.0175079026	-0.0721124232	-0.0363202634	-0.0101964169	0.0119374072	-0.067355037	-0.0171841678	-0.0559956869	-0.0144187899	-0.0154443891	0.1169707121	0.1212442933	-0.12685407	0.0067974822	0.0117800059	-0.1060986411	0.0287714306	-0.0951177521	0.0376792299	0.0079755409	-0.0666264688	-0.0135911147	-0.0116398013	-0.0260007779	-0.1186001091	0.0107607037	-0.0391427797	0.0205537055	0.0877094726	-0.0040878559	0.0411308467	0.0113437599	0.0547992869	0.1738996919	-0.0509972195	0.0018726408	-0.0400780193	0.106504759	-0.0133668245	0.0604541481	0.0167360385	-0.0426704673	-0.0021271611	0.0072274356	-0.079377631	-0.0836267848	0.0272819228	0.0403383756	-0.0912870929	-0.0003140142562187	-0.0012469490959289	1.5548820478379012e-06	9.860495310858337e-08	0.2064282616625661	-0.0180086660023022	0.0003243120511824	0.0426126272130288	-0.0763648521525794	-0.0027843949541477	7.752855260683177e-06	0.0058315906442853	0.0028678930563093	-0.0002260601327937	8.224810582427097e-06	5.1103183638750484e-08	-0.0011780623085886	0.0002109484974487	1.387830802917102e-06	4.4499268575906336e-08	0.0006561910112137	1.4040443431399992e-05	1.971340517503432e-10	4.305866431976582e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4448.126365896677	-0.4329055301614062	0.1874071980443281	19785828.16698518	3396.604341144803	-28.96740181838504	839.110368107777	11536921.050283724	4438.137455210118	-8.409265759762093	70.71575061830713	19697064.07133894	4368.692830317982	3377.726760592749	1.06454	13.999707	0.0564729215446012	0.0293187568427305	-0.0144712453	-0.0453416448	-0.093672794	0.0440790843	0.111123145	0.0954494478	-0.1306151743	-0.0193388481	0.0061276785	0.0788209431	-0.1138486154	0.0107113628	0.0378859893	-0.0791996172	-0.0747801193	-0.0009879589	-0.0756796153	-0.0956469457	0.0071725411	-0.069637996	-0.0771393819	-0.0532597155	0.0562569356	0.0355862843	0.0148287991	-0.0276281576	-0.012270869	0.0162436207	0.1316608323	-0.1664665132	0.0629473184	-0.0601293313	-0.0167348906	0.0027966508	0.0566731295	-0.0356626823	-0.0814015943	0.019836796	0.001682808	0.0192274043	0.130066129	-0.0648526835	-0.0060091007	-0.1094254325	0.0380197037	-0.014228745	-0.0319438586	-0.0325552169	-0.0127385807	-0.1020552172	-0.0842866541	0.0625509393	0.0515516639	-0.0756903359	0.0446390294	0.022319741	-0.090620776	-0.1161954506	-0.1403875021	-0.0981543383	0.001292232	1.095e-05	-0.0305281565	-0.0009405658	0.0255850301	0.066104983	-0.0126515237	-0.0415474882	0.050729916	0.0395438039	-0.0333605419	-0.0286696561	-0.0277055132	0.0393034692	-0.0617142153	-0.1066347466	-0.1121989083	-0.0623030138	-0.0090586133	0.1172776429	-0.0223666396	0.0205189714	0.0791681252	0.0750977629	0.0432750387	-0.0081282678	-0.0630970307	0.1142227823	0.0408412179	0.0068772383	-0.0046765031	-0.02767567	-0.0056459247	-0.0403419954	0.0418913543	-0.0847339531	0.0308186837	0.0351863325	-0.0873882332	-0.0014927929347265	-0.0011787786785078	1.3895191729045953e-06	2.228430745969356e-06	0.1927603174203795	-0.0136679442421865	0.0001868126998075	0.0371565399720054	-0.0531263634508576	0.0232384887017218	0.00054002735714	0.0028224104935126	0.0029132447395534	4.535168324410008e-05	8.486994912535557e-06	2.0567751730731883e-09	-0.0010468249675126	0.000131237341076	1.095842512607756e-06	1.7223239692698384e-08	0.0004650258370901	-0.0001911651741235	3.654412379770629e-08	2.1624902916134825e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4439.245879496616	-8.880486400061272	78.86303870167322	19706903.978627685	3398.4448952976663	1.8405541528632057	3.3876395896219926	11549427.706374766	4435.203051157845	-2.934404052272839	8.610727141995259	19671026.10499986	4362.224430338541	3324.3422242296974	1.271945	16.727287	0.0837528229260595	0.0422965821061992	0.0255906443	0.0995084023	-0.0035147721	-0.0910520796	0.0381518016	0.0807847334	-0.0417849649	0.0348737283	0.0168095303	0.0242978378	0.1594868463	0.0398070628	-0.0052692423	-0.0255105515	0.1184804443	-0.034565076	-0.010543607	-0.0367428653	0.0824313507	-0.0270331598	0.0149975576	-0.007376666	0.0227011199	0.0681511134	-0.0646166478	-0.0207135804	-0.1337159688	-0.0245264562	0.0504774745	0.11381799	0.1445947054	0.0064314519	0.0941508187	0.0593772198	0.0665054193	-0.0800454313	0.0815597692	0.1787688738	-0.1964077603	0.024620802	0.0938928001	-0.0527058163	0.0376035964	0.004035803	-0.0908330855	0.0897003422	0.0289564653	-0.0267959065	-0.0354343826	0.006543067	-0.0319411332	-0.0351375262	-0.0181550771	-0.0570865477	0.0797927145	0.0091933669	-0.1157858366	0.0958179874	0.0129759823	-0.0154744664	0.0529463729	-0.0507210421	0.0564186966	0.1064112014	0.1016204237	-0.1488610933	0.0463316653	0.011894284	-0.0661491905	0.2292361499	-0.2587843026	0.0156912653	-0.0265738789	-0.0379628122	0.0192534302	-0.0014319533	0.0517758359	-0.1814776627	0.1969405915	-0.0283702384	-0.1945733847	0.0230856546	-0.055808282	0.1390844721	0.0264262466	0.0351384844	-0.0655623773	0.1598620933	-0.0904662359	-0.0734045315	0.039578314	-0.1037404255	0.0064206605	-0.0337963924	-0.0736727003	-0.0858153105	0.0343178967	0.029937846	-0.0830636267	-0.0233800590728492	-0.0218872661381227	0.000479052419001	0.0005466271622499	0.2154512989079506	0.022690981487571	0.0005148806408692	0.046419262201123	-0.0731835886618483	-0.0200572252109907	0.0004022922831644	0.0053558376494266	0.0028491391537469	-6.410558580650016e-05	8.1175939174136e-06	4.109526131594555e-09	-0.0011381627452864	-9.133777777379994e-05	1.2954144347578744e-06	8.342589648656061e-09	0.0002381221988829	-0.0002269036382072	5.1485261031663926e-08	5.6702181600827385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4463.872978703965	24.62709920734869	606.4940153685945	19926161.970003407	3403.82996802994	5.385072732273784	28.999008331878635	11586058.451258704	4436.675654333796	1.472603175951008	2.168560113820995	19684090.861758217	4366.179108244243	3431.857563439637	1.391049	18.293619	0.207163014367703	0.1074735230767109	-0.057068546	0.0711267679	0.0940936365	-0.0900901223	-0.0780562812	-0.0050493954	-0.0501362803	0.0544059387	0.0860221636	-0.0048010273	-0.1093822752	0.0821409954	0.0389384735	0.0525449042	0.0730390009	-0.0191085605	-0.0215873388	-0.0693824217	0.0700616628	-0.0902321239	-0.0860543376	-0.1057480903	-0.0494896586	-0.06880558	0.0866202975	-0.0441142983	-0.0449290552	0.0269640636	-0.0717497897	0.1602490564	-0.0411700852	-0.0060002857	-0.066949847	0.1682669008	-0.1179355675	0.0371402558	-0.1466182957	0.0236568674	-0.0086944648	-0.1022445128	0.0555778463	-0.1021131145	0.1042579729	0.0641648156	-0.095972544	-0.01224976	-0.0140284162	0.0118113111	-0.0689410194	-0.0033318062	-0.1289939441	0.0243289353	0.1549793722	-0.0038399506	0.0062281369	0.0064803056	0.0701330517	0.0901178411	0.0189663834	0.0013854009	-0.1208001532	-0.0964551239	0.0944336022	0.0699226305	-0.127700107	-0.1009020925	0.0802516493	0.156646494	0.1724350104	0.0102464767	0.0708312456	-0.0817138721	-0.0358609204	0.1387695517	0.0366534213	-0.0821629313	0.0648036677	0.029965315	0.0476604521	-0.0192591761	-0.001409391	-0.0670118986	-0.0910362662	0.1330345192	0.1150987514	-0.0271858778	-0.1614300593	-0.0641442603	-0.0921985868	-0.0569391428	-0.0772255785	-0.1304717006	-0.233402022	0.0540700261	0.2197290708	-0.0868705278	0.0377752987	0.024607302	-0.0783343427	-0.0154982513946606	0.0078818076781886	6.212289227595278e-05	0.000240195796292	0.140203486584042	-0.0752478123239085	0.0056622332595341	0.0196570176503216	-0.1260932025822541	-0.0529096139204057	0.0027994272452063	0.0158994957374493	0.0032933415821526	0.0004442024284057	1.084609877673539e-05	1.9731579740152117e-07	-0.0008091798894327	0.0003289828558537	6.547720934623165e-07	1.0822971944565636e-07	-0.0004111681257617	-0.0006492903246446	4.215779256770901e-07	1.6905922764238913e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4459.944762381216	-3.9282163227489946	15.430883478311634	19891107.28349164	3422.8820889629897	19.052120933049537	362.9833120475444	11716121.79494364	4444.611992473639	7.936338139842519	62.98546306991901	19754575.76364049	4372.545609409265	3523.4622829885247	1.38093	18.16054	0.136513894667413	0.0802117916148104	-0.1323052689	-0.0736249018	0.1062012057	0.0398732282	-0.12468687	-0.0490213366	-0.0153701861	0.0660845688	0.0218066993	0.0347483247	-0.0328317967	0.0496843857	0.0987340975	0.0576156142	-0.0625345719	0.1123010343	-0.001145317	-0.0091351758	-0.0779787998	0.0039848102	-0.031168827	-0.0043113268	-0.0795408099	-0.0039809393	-0.1267437361	-0.0005252724	0.0962803231	0.0001202454	-0.1976359864	-0.101400065	-0.0315597978	0.0503022385	-0.0836325136	0.19834161	0.0114382717	0.0444370178	0.0012270812	0.1218122778	-0.0352209842	-0.0250052775	-0.1392609436	-0.1264218691	0.0608765998	0.0165854327	-0.0275879554	-0.1575970085	0.0001240443	0.0679078823	0.0131662688	-0.0631714329	0.0008022837	0.014969478	0.0113962514	0.0313208388	-0.0712848317	0.0424923152	-0.032064355	-0.0601545477	0.2288209282	0.0573149903	-0.1441471024	-0.0504332413	0.0158658414	-0.1088791678	-0.1091529973	-0.0563809378	0.0185542351	-0.0774874669	-0.0026441282	0.1490284616	0.1201953258	-0.120419435	-0.0463864182	-0.0008573525	-0.0695056535	0.0711951029	0.0739818669	0.011054173	-0.1451886368	-0.1316520689	0.0530478952	-0.042260642	0.0767029833	0.0677088477	0.0377645798	-0.0355457698	0.08121857	0.022522566	-0.0064040268	-0.0128827556	-0.0738462631	-0.1874049777	-0.2115383275	-0.0516491429	0.0083013945	-0.0878992835	0.0411866773	0.019209311	-0.0732234215	-0.0154114616581466	8.678973651400114e-05	7.532458364169743e-09	0.0002375131504405	0.1404054916581856	0.0002020050741436	4.080604997976659e-08	0.0197137020877768	-0.1560355900595595	-0.0299423874773054	0.000896546567841	0.0243471053652349	0.0029600962481052	-0.0003332453340473	8.762169798046483e-06	1.1105245266436309e-07	-0.0012350896726389	-0.0004259097832062	1.5254464994592651e-06	1.813991434307524e-07	0.0009553310045737	0.0013664991303354	1.8673198732074048e-06	9.126573282997948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4473.6521926397	13.707430258484235	187.89364429120923	20013563.940709997	3424.426617199861	1.5445282368714288	2.3855674744931643	11726697.656586884	4447.481917786914	2.869925313275417	8.236471303778998	19780095.409041565	4374.009754488761	3570.3611909588035	1.4017	18.433685	0.1453117123135512	0.0737773774196854	-0.1669760242	-0.0992145236	-0.0065843117	0.0858244144	0.0116553074	-0.0795090224	-0.1291155344	-0.0091839498	0.1148223959	0.0122069808	-0.0879743671	0.0093725508	0.1818864885	0.0541470072	-0.1260861393	-0.0764425043	-0.0653910956	0.0609723552	0.0515590464	0.1943075898	-0.1365473637	0.0045966499	-0.1245478525	-0.0713297013	0.1180983985	-0.131124315	-0.0389414615	0.1184553893	-0.0519154789	0.0161263605	0.0546421493	0.031196675	-0.1303656263	-0.0563676839	-0.0477649743	-0.0348200715	0.0737351845	-0.0542698097	0.0991730927	0.1836159448	-0.0444819976	0.075469501	0.0032262326	-0.1077297875	-0.0404272588	-0.1747184209	-0.1092515139	-0.126567838	-0.0003973924	0.1085654758	0.0280782128	0.1709636475	0.0306109647	-0.03277926	-0.1010519751	-0.0039007223	0.0303380222	0.1117689865	-0.0897510096	0.0795613477	-0.1192877928	-0.1936926803	-0.1631287341	-0.0070412537	0.0437187175	-0.0033546162	-0.0130423321	0.0133405119	-0.0233241615	-0.0696286965	0.134797181	-0.1479591356	-0.0917562765	0.0799553594	-0.1592157458	-0.0635882171	-0.0898917643	0.0607778863	-0.210683744	-0.0047208692	-0.1646479763	0.0250570783	-0.1055536043	-0.0062796819	0.1039838978	0.0356013485	-0.0306641931	-0.0091992332	-0.0144193121	-0.013519063	-0.0610929307	0.0361148403	-0.0437620043	-0.0424302887	-0.012648642	-0.0889012643	0.0445478763	0.0137586687	-0.0677557633	-0.0151468991919614	0.0002645624661851	6.99932985139947e-08	0.0002294285551314	0.1242686467657421	-0.0161368448924435	0.0002603977630827	0.0154426965689887	-0.126283532938487	0.0297520571210725	0.0008851849029355	0.0159475306914259	0.0020468164296585	-0.0009132798184467	4.18945749671997e-06	8.340800267820375e-07	-0.001776984708949	-0.0005418950363101	3.1576746558385625e-06	2.936502303775246e-07	0.0014833211064939	0.0005279901019201	2.787735477257031e-07	2.200241504970288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4404.430134791962	-69.22205784773814	4791.693292675605	19399004.812263537	3377.087200695956	-47.339416503904886	2241.0203549301823	11404717.961104449	4423.689255135722	-23.79266265119168	566.0907960334114	19569026.626003243	4348.589713199013	3447.0334808784023	2.700729	35.517143	0.3100230417764608	0.2291414021600983	-0.1387129116	-0.0045553416	-0.1009604523	0.0774316679	0.1219006751	0.1145992609	0.1808821818	0.19464107	0.2339791029	0.109243969	0.0837909433	0.0225479376	0.1731261628	-0.1119868703	0.3259526468	0.1618746345	0.0876171337	0.0343405327	-0.1982276031	0.1361006491	0.1155741429	-0.0336775241	-0.05792922	0.3100249011	-0.2994027818	-0.0133865086	-0.0263639148	0.0430617731	0.0410945763	0.0133479843	0.1093102124	-0.0601001959	-0.0161713006	-0.0373170808	0.0970228364	-0.0546654513	-0.0983583037	0.0431313387	0.0903293008	0.0775217259	-0.2717416366	-0.1042925267	-0.0123508101	-0.1299737238	-0.2478649953	0.0034454276	0.2424449597	0.047023166	0.0627027457	-0.067171007	0.3085361936	-0.137291403	-0.0390882041	-0.2357977959	0.1013773423	0.1714930342	-0.1817930249	0.002604002	0.1043326667	0.0570673471	0.2317536467	-0.0266058766	-0.0437856978	-0.0433951212	0.039167972	0.0508496168	0.1392005015	-0.0273812041	-0.0682588607	0.0966581574	0.1610814922	-0.1149607671	-0.085628016	-0.3692030626	0.0200473095	0.3205291741	0.135179424	-0.2858509633	-0.069209276	0.0338113743	-0.0671349973	-0.2476598327	0.1808168495	0.1302972543	-0.0172282342	0.0708545598	0.1434684002	-0.1809905059	0.2441390685	0.0707506465	-0.3288618171	-0.0511558597	0.0500115528	-0.0508525484	-0.032566362	-0.0898761648	0.0478548005	0.0082703149	-0.0619580057	-0.013338062131325	0.0018088370606363	3.271891511931729e-06	0.000177903901419	0.0606039544629624	-0.0636646923027797	0.0040531930460076	0.0036728392965488	0.0948951842115377	0.2211787171500246	0.0489200249201306	0.0090050959865416	0.0022160982750431	0.0001692818453845	4.911091564649003e-06	2.865634317681557e-08	-0.0015579470111795	0.0002190376977695	2.427198889643137e-06	4.797751304416282e-08	0.0014042247443876	-7.909636210629988e-05	6.256234498450911e-09	1.971847132750421e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4402.978938930105	-1.4511958618568317	2.105969429470392	19386223.536662072	3381.6608071629007	4.573606466944511	20.917876114476652	11435629.81470164	4428.278764403835	4.589509268113034	21.063595322095438	19609652.81526996	4349.845144171464	3509.1943387611905	2.278466	29.963989	0.2204000586946695	0.1635333650173976	-0.151163203	0.0968918964	-0.0700721846	-0.0161116371	0.1005452501	0.3981598916	0.4377047721	-0.0184978616	0.1189688461	0.1325235272	-0.2612703001	-0.0262795521	0.2362650115	-0.2163303537	0.5006573374	0.1732343046	0.1786386597	0.3022333273	-0.1509875388	0.070507774	-0.0818019337	0.033394672	-0.0305064319	-0.1238739967	0.2527834441	-0.1025836463	0.1784792717	-0.118528336	-0.0038796369	-0.0192340484	0.0027419669	-0.1087801448	-0.0254480883	-0.0707895943	-0.041982286	-0.0039936827	0.046414776	-0.1382351345	-0.020200845	-0.0819629922	0.1449313829	0.1061588411	-0.0508617192	-0.1636249326	-0.405208212	0.0497390817	0.4511519202	0.1921341361	0.2936820484	0.1504912112	0.1631480043	0.0624847114	0.0332559595	0.0957535623	-0.162862042	0.0338417523	0.3199251105	-0.0480322027	-0.1089795005	-0.0773678755	-0.0411473736	0.0305522519	0.0014837492	-0.039061553	0.0922863718	0.0047629225	-0.0919887669	0.119163108	0.0860111209	-0.1000401897	0.0096149255	-0.0435726871	-0.0561786095	-0.5649888443	0.3085032399	0.1130451201	-0.0414999246	0.1271748152	0.1318371146	-0.2630937318	0.0759973145	0.0247059429	0.1286349797	-0.1089387829	0.1887767003	-0.0548222499	0.0501110069	0.2426035291	-0.1597911604	0.0313422518	0.1427726679	-0.0518837075	-0.0197618964	-0.005893608	0.0967600394	-0.0908236882	0.0511034211	0.0027592926	-0.055858395	-0.0065520626234274	0.0067859995078976	4.604978932118648e-05	4.292952462131434e-05	0.0508317672243663	-0.009772187238596	9.549564342618038e-05	0.0025838685591521	0.1072075658624385	0.0123123816509008	0.0001515947419174	0.011493462178149	0.0051668353309917	0.0029507370559486	2.6696187337584112e-05	8.706849173348212e-06	-0.0022098021639938	-0.0006518551528143	4.883225603991682e-06	4.249151402505545e-07	0.0016322223415702	0.0002279975971826	5.198290432103914e-08	2.664149772320907e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
